sheet,row_idx,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50
Introduction,0,"File documentation for full- and part-time staff by occupational category, race/ethnicity, and gender: Fall 2019",,,,,,,,,
Introduction,1,(Final/revised release),,,,,,,,,
Introduction,2,,,,,,,,,,
Introduction,3,Filename,S2019_OC
Introduction,4,  Provisional release:,February 2021
Introduction,5,Filename,S2019_OC_RV
Introduction,6,  Final/revised release:,November 2021
Introduction,7,Overview,"This file contains the number of staff on the payroll of the institution as of November 1,  by occupational categories, race/ethnicity and gender. This file has multiple records per institution.  Each record is uniquely defined by the variables IPEDS ID (UNITID), and occupational category and full- and part-time status (STAFFCAT).  
",,,,,,,,
Introduction,8,Note,"Prior to the IPEDS Web-based data collection in 2001, human resource data reported by race/ethnicity and gender was only available in odd-numbered years.  Beginning with 2001, human resource data reported by race/ethnicity and gender was mandatory in odd-numbered years and optional in even-numbered years.  Beginning with 2016 reporting human resource data by race/ethnicity and gender is mandatory annually.",,,,,,,,
Introduction,9,,"Provisional release data have undergone all NCES data quality control procedures. Data are imputed for nonresponding institutions. These data are used for First Look (Provisional Data) Web Tables. Final release data include revisions to the provisional release data that have been made by institutions during the subsequent data collection year. The final release data can be used when the most up to date data are required; however, these data may not match First Look Web Tables based on provisional data. ",,,,,,,,
Introduction,10,Contents of spreadsheet,,,,,,,,,
Introduction,11,Varlist,"Variable list: Lists all variables in the table. Includes the variable name, variable label and the Data type, format and maximum field width of each variable.  The data type describes a variable as either a numeric (N) or Alphanumeric (A) and the format of a variable defines a variable as either continuous (Cont) or categorical (Disc).  It all also lists the variable name of all imputation flag variables for each continuous variable. Imputation flag variable describes whether a value for the corresponding variable was reported, imputed or not applicable.",,,,,,,,
Introduction,12,Description,Long description or glossary definition of a variable. ,,,,,,,,
Introduction,13,Frequencies,This worksheet contains the code values for of all categorical variables in the data file. It also lists the frequency and percent distribution for each code value by variable.(provisional release),,,,,,,,
Introduction,14,Statistics,"This worksheet lists the sum, mean, minimum and maximum values of all continuous variables in the data file. (provisional release)",,,,,,,,
Introduction,15,FrequenciesRV,This worksheet contains the code values for of all categorical variables in the data file. It also lists the frequency and percent distribution for each code value by variable.(final/revised release),,,,,,,,
Introduction,16,StatisticsRV,"This worksheet lists the sum, mean, minimum and maximum values of all continuous variables in the data file.(final/revised release)",,,,,,,,
Introduction,17,Imputation code values,This worksheet lists the code values for all imputation flag variables.,,,,,,,,
Description,295,,,
Description,296,,,
Description,297,,,
Description,298,,,
Description,299,,,
Description,300,,,
Description,301,,,
Description,302,,,
Description,303,,,
Description,304,,,
Description,305,,,
Description,306,,,
Description,307,,,
Description,308,,,
Description,309,,,
Description,310,,,
Description,311,,,
Description,312,,,
Description,313,,,
Description,314,,,
Description,315,,,
Description,316,,,
Description,317,,,
Description,318,,,
Description,319,,,
Description,320,,,
Description,321,,,
Description,322,,,
Description,323,,,
Description,324,,,
Frequencies,0,varnumber,varname,codevalue,valuelabel,frequency,percent
Frequencies,1,53016,STAFFCAT,1100,Grand Total,6203,3.25
Frequencies,2,53016,STAFFCAT,1200,"Instructional, research and public service",6131,3.22
Frequencies,3,53016,STAFFCAT,1210,Instructional staff,6120,3.21
Frequencies,4,53016,STAFFCAT,1220,Research,642,0.34
Frequencies,5,53016,STAFFCAT,1230,Public service,407,0.21
Frequencies,6,53016,STAFFCAT,1250,"Librarians and Library Technicians/Archivists, Curators, and Museum Technicians/Student and Academic Affairs and Other Education Services",4902,2.57
Frequencies,7,53016,STAFFCAT,1260,"Librarians and Library Technicians/Archivists, Curators, and Museum Technicians",3450,1.81
Frequencies,8,53016,STAFFCAT,1261,"Archivists, Curators, and Museum Technicians",884,0.46
Frequencies,9,53016,STAFFCAT,1262,Librarians,2871,1.51
Frequencies,10,53016,STAFFCAT,1263,Library Technicians,2107,1.1100000000000001
Frequencies,11,53016,STAFFCAT,1264,Detailed library occupations not available for non-degree-granting institutions,282,0.15
Frequencies,12,53016,STAFFCAT,1270,Student and Academic Affairs and Other Education Services,4544,2.38
Frequencies,13,53016,STAFFCAT,1300,Management,5918,3.1
Frequencies,14,53016,STAFFCAT,1310,Business and Financial Operations,4865,2.5499999999999998
Frequencies,15,53016,STAFFCAT,1320,"Computer, Engineering, and Science",3517,1.84
Frequencies,16,53016,STAFFCAT,1330,"Community Service, Legal, Arts, and Media",3216,1.69
Frequencies,17,53016,STAFFCAT,1340,Healthcare Practioners and Technical,1897,1
Frequencies,18,53016,STAFFCAT,1350,Service occupations,3664,1.92
Frequencies,19,53016,STAFFCAT,1360,Sales and related occupations,2114,1.1100000000000001
Frequencies,20,53016,STAFFCAT,1370,Office and Administrative Support,5686,2.98
Frequencies,21,53016,STAFFCAT,1380,"Natural Resources, Construction, and Maintenance",2636,1.38
Frequencies,22,53016,STAFFCAT,1390,"Production, Transportation, and Material Moving",1363,0.72
Frequencies,23,53016,STAFFCAT,2100,Full-time total,6196,3.25
Frequencies,24,53016,STAFFCAT,2200,"Full-time, Instructional, research and public service",5922,3.11
Frequencies,25,53016,STAFFCAT,2210,"Full-time, Instructional staff",5906,3.1
Frequencies,26,53016,STAFFCAT,2220,"Full-time, Research",581,0.3
Frequencies,27,53016,STAFFCAT,2230,"Full-time, Public service",320,0.17
Frequencies,28,53016,STAFFCAT,2250,"Full-time, Librarians and Library Technicians/Archivists, Curators, and Museum Technicians/Student and Academic Affairs and Other Education Services",4716,2.4700000000000002
Frequencies,29,53016,STAFFCAT,2260,"Full-time, Librarians and Library Technicians/Archivists, Curators, and Museum Technicians",3209,1.68
Frequencies,30,53016,STAFFCAT,2261,"Full-time, Archivists, Curators, and Museum Technicians",779,0.41
Frequencies,31,53016,STAFFCAT,2262,"Full-time, Librarians",2769,1.45
Frequencies,32,53016,STAFFCAT,2263,"Full-time, Library Technicians",1873,0.98
Frequencies,33,53016,STAFFCAT,2264,"Full-time, Detailed library occupations not available for non-degree-granting institutions",153,0.08
Frequencies,34,53016,STAFFCAT,2270,"Full-time, Student and Academic Affairs and Other Education Services",4353,2.2799999999999998
Frequencies,35,53016,STAFFCAT,2300,"Full-time, Management",5866,3.08
Frequencies,36,53016,STAFFCAT,2310,"Full-time, Business and Financial Operations",4697,2.46
Frequencies,37,53016,STAFFCAT,2320,"Full-time, Computer, Engineering, and Science",3422,1.8
Frequencies,38,53016,STAFFCAT,2330,"Full-time, Community Service, Legal, Arts, and Media",3129,1.64
Frequencies,39,53016,STAFFCAT,2340,"Full-time, Healthcare Practioners and Technical",1725,0.9
Frequencies,40,53016,STAFFCAT,2350,"Full-time, Service occupations",3426,1.8
Frequencies,41,53016,STAFFCAT,2360,"Full-time, Sales and related occupations",1975,1.04
Frequencies,42,53016,STAFFCAT,2370,"Full-time, Office and Administrative Support",5463,2.87
Frequencies,43,53016,STAFFCAT,2380,"Full-time, Natural Resources, Construction, and Maintenance",2511,1.32
Frequencies,44,53016,STAFFCAT,2390,"Full-time, Production, Transportation, and Material Moving",1163,0.61
Frequencies,45,53016,STAFFCAT,3100,"Part-time, total",5616,2.95
Frequencies,46,53016,STAFFCAT,3200,"Part-time, Instructional, research and public service",5342,2.8
Frequencies,47,53016,STAFFCAT,3210,"Part-time, Instructional staff",5332,2.8
Frequencies,48,53016,STAFFCAT,3220,"Part-time, Research",369,0.19
Frequencies,49,53016,STAFFCAT,3230,"Part-time, Public service",250,0.13
Frequencies,50,53016,STAFFCAT,3250,"Part-time, Librarians and Library Technicians/Archivists, Curators, and Museum Technicians/Student and Academic Affairs and Other Education Services",3256,1.71
Frequencies,51,53016,STAFFCAT,3260,"Part-time, Librarians and Library Technicians/Archivists, Curators, and Museum Technicians",1789,0.94
Frequencies,52,53016,STAFFCAT,3261,"Part-time, Archivists, Curators, and Museum Technicians",291,0.15
Frequencies,53,53016,STAFFCAT,3262,"Part-time, Librarians",823,0.43
Frequencies,54,53016,STAFFCAT,3263,"Part-time, Library Technicians",966,0.51
Frequencies,55,53016,STAFFCAT,3264,"Part-time, Detailed library occupations not available for non-degree-granting institutions",149,0.08
Frequencies,56,53016,STAFFCAT,3270,"Part-time, Student and Academic Affairs and Other Education Services",2790,1.46
Frequencies,57,53016,STAFFCAT,3300,"Part-time, Management",1633,0.86
Frequencies,58,53016,STAFFCAT,3310,"Part-time, Business and Financial Operations",1929,1.01
Frequencies,59,53016,STAFFCAT,3320,"Part-time, Computer, Engineering, and Science",1523,0.8
Frequencies,60,53016,STAFFCAT,3330,"Part-time, Community Service, Legal, Arts, and Media",2342,1.23
Frequencies,61,53016,STAFFCAT,3340,"Part-time, Healthcare Practioners and Technical",1118,0.59
Frequencies,62,53016,STAFFCAT,3350,"Part-time, Service occupations",2500,1.31
Frequencies,63,53016,STAFFCAT,3360,"Part-time, Sales and related occupations",693,0.36
Frequencies,64,53016,STAFFCAT,3370,"Part-time, Office and Administrative Support",3864,2.0299999999999998
Frequencies,65,53016,STAFFCAT,3380,"Part-time, Natural Resources, Construction, and Maintenance",922,0.48
Frequencies,66,53016,STAFFCAT,3390,"Part-time, Production, Transportation, and Material Moving",666,0.35
Frequencies,67,53016,STAFFCAT,4400,"Graduate Assistants, total",1029,0.54
Frequencies,68,53016,STAFFCAT,4410,"Graduate assistants, Teaching",651,0.34
Frequencies,69,53016,STAFFCAT,4420,"Grad assistants, Research",495,0.26
Frequencies,70,53016,STAFFCAT,4490,"Grduate assistants, Other",717,0.38
Frequencies,71,53021,FTPT,1,All staff,73419,38.51
Frequencies,72,53021,FTPT,2,Full-time,70154,36.799999999999997
Frequencies,73,53021,FTPT,3,Part-time,44163,23.17
Frequencies,74,53021,FTPT,4,Graduate Assistants,2892,1.52
Frequencies,75,53026,OCCUPCAT,100,All staff,18015,9.4499999999999993
Frequencies,76,53026,OCCUPCAT,200,"Instructional, research and public service staff",17395,9.1300000000000008
Frequencies,77,53026,OCCUPCAT,210,"Instructional staff, total",17358,9.11
Frequencies,78,53026,OCCUPCAT,220,Research,1592,0.84
Frequencies,79,53026,OCCUPCAT,230,Public service,977,0.51
Frequencies,80,53026,OCCUPCAT,250,"Librarians/Library Technicians/Archivists and Curators, and Museum technicians/Student and Academic Affairs and Other Education Services",12874,6.75
Frequencies,81,53026,OCCUPCAT,260,"Librarians, Curators, and Archivists",8448,4.43
Frequencies,82,53026,OCCUPCAT,261,"Archivists, Curators, and Museum Technicians",1954,1.03
Frequencies,83,53026,OCCUPCAT,262,Librarians,6463,3.39
Frequencies,84,53026,OCCUPCAT,263,Library Technicians,4946,2.59
Frequencies,85,53026,OCCUPCAT,264,Detailed library occupations not available for non-degree-granting institutions,584,0.31
Frequencies,86,53026,OCCUPCAT,270,Student and Academic Affairs and Other Education Services,11687,6.13
Frequencies,87,53026,OCCUPCAT,300,Management,13417,7.04
Frequencies,88,53026,OCCUPCAT,310,Business and Financial Operations,11491,6.03
Frequencies,89,53026,OCCUPCAT,320,"Computer, Engineering, and Science",8462,4.4400000000000004
Frequencies,90,53026,OCCUPCAT,330,"Community, Social Service, Legal, Arts,Design, Entertainment, Sports and Media",8687,4.5599999999999996
Frequencies,91,53026,OCCUPCAT,340,Healthcare Practioners and Technical,4740,2.4900000000000002
Frequencies,92,53026,OCCUPCAT,350,Service Occupations,9590,5.03
Frequencies,93,53026,OCCUPCAT,360,Sales and Related Occupations,4782,2.5099999999999998
Frequencies,94,53026,OCCUPCAT,370,Office and Administrative Support,15013,7.88
Frequencies,95,53026,OCCUPCAT,380,"Natural Resources, Construction, and Maintenance",6069,3.18
Frequencies,96,53026,OCCUPCAT,390,"Production, Transportation, and Material Moving",3192,1.67
Frequencies,97,53026,OCCUPCAT,400,Graduate Assistants Total,1029,0.54
Frequencies,98,53026,OCCUPCAT,410,Graduate Assistants Teaching,651,0.34
Frequencies,99,53026,OCCUPCAT,420,Graduate Assistants Research,495,0.26
Frequencies,100,53026,OCCUPCAT,490,Graduate Assistants Other,717,0.38
Frequencies,101,50131,SABDTYPE,10,Full-time (occupation code prior to 2012),6196,3.25
Frequencies,102,50131,SABDTYPE,11,Full-time postecondary teachers (occupation code prior to 2012),5922,3.11
Frequencies,103,50131,SABDTYPE,70,Part-time postecondary teachers (occupation code prior to 2012),5342,2.8
Frequencies,104,50131,SABDTYPE,-2,"Not applicable, current occupation does not map to occupations prior to 2012",173168,90.84
Frequencies,105,,,,,,
Frequencies,106,,,,,,
Frequencies,107,,,,,,
Frequencies,108,,,,,,
Frequencies,109,,,,,,
Frequencies,110,,,,,,
Frequencies,111,,,,,,
Frequencies,112,,,,,,
Frequencies,113,,,,,,
Frequencies,114,,,,,,
Frequencies,115,,,,,,
Frequencies,116,,,,,,
Frequencies,117,,,,,,
Frequencies,118,,,,,,
Frequencies,119,,,,,,
Frequencies,120,,,,,,
Frequencies,121,,,,,,
Frequencies,122,,,,,,
Frequencies,123,,,,,,
Frequencies,124,,,,,,
Frequencies,125,,,,,,
Frequencies,126,,,,,,
Frequencies,127,,,,,,
Frequencies,128,,,,,,
Frequencies,129,,,,,,
Frequencies,130,,,,,,
Frequencies,131,,,,,,
Frequencies,132,,,,,,
Frequencies,133,,,,,,
Frequencies,134,,,,,,
Frequencies,135,,,,,,
Frequencies,136,,,,,,
Frequencies,137,,,,,,
Frequencies,138,,,,,,
Frequencies,139,,,,,,
Frequencies,140,,,,,,
Frequencies,141,,,,,,
Frequencies,142,,,,,,
Frequencies,143,,,,,,
Frequencies,144,,,,,,
Frequencies,145,,,,,,
Frequencies,146,,,,,,
Frequencies,147,,,,,,
Frequencies,148,,,,,,
Frequencies,149,,,,,,
Frequencies,150,,,,,,
Frequencies,151,,,,,,
Frequencies,152,,,,,,
Frequencies,153,,,,,,
Frequencies,154,,,,,,
Frequencies,155,,,,,,
Frequencies,156,,,,,,
Frequencies,157,,,,,,
Frequencies,158,,,,,,
Frequencies,159,,,,,,
Frequencies,160,,,,,,
Frequencies,161,,,,,,
Frequencies,162,,,,,,
Frequencies,163,,,,,,
Frequencies,164,,,,,,
Frequencies,165,,,,,,
Frequencies,166,,,,,,
Frequencies,167,,,,,,
Frequencies,168,,,,,,
Frequencies,169,,,,,,
Frequencies,170,,,,,,
Frequencies,171,,,,,,
Frequencies,172,,,,,,
Frequencies,173,,,,,,
Frequencies,174,,,,,,
Frequencies,175,,,,,,
Frequencies,176,,,,,,
Frequencies,177,,,,,,
Frequencies,178,,,,,,
Frequencies,179,,,,,,
Frequencies,180,,,,,,
Frequencies,181,,,,,,
Frequencies,182,,,,,,
Frequencies,183,,,,,,
Frequencies,184,,,,,,
Frequencies,185,,,,,,
Frequencies,186,,,,,,
Frequencies,187,,,,,,
Frequencies,188,,,,,,
Frequencies,189,,,,,,
Frequencies,190,,,,,,
Frequencies,191,,,,,,
Frequencies,192,,,,,,
Frequencies,193,,,,,,
Frequencies,194,,,,,,
Frequencies,195,,,,,,
Frequencies,196,,,,,,
Frequencies,197,,,,,,
Frequencies,198,,,,,,
Frequencies,199,,,,,,
Frequencies,200,,,,,,
Frequencies,201,,,,,,
Frequencies,202,,,,,,
Frequencies,203,,,,,,
Frequencies,204,,,,,,
Frequencies,205,,,,,,
Frequencies,206,,,,,,
Frequencies,207,,,,,,
Frequencies,208,,,,,,
Frequencies,209,,,,,,
Frequencies,210,,,,,,
Frequencies,211,,,,,,
Frequencies,212,,,,,,
Frequencies,213,,,,,,
Frequencies,214,,,,,,
Frequencies,215,,,,,,
Frequencies,216,,,,,,
Frequencies,217,,,,,,
Frequencies,218,,,,,,
Frequencies,219,,,,,,
Frequencies,220,,,,,,
Frequencies,221,,,,,,
Frequencies,222,,,,,,
Frequencies,223,,,,,,
Frequencies,224,,,,,,
Frequencies,225,,,,,,
Frequencies,226,,,,,,
Frequencies,227,,,,,,
Frequencies,228,,,,,,
Frequencies,229,,,,,,
Frequencies,230,,,,,,
Frequencies,231,,,,,,
Frequencies,232,,,,,,
Frequencies,233,,,,,,
Frequencies,234,,,,,,
Frequencies,235,,,,,,
Frequencies,236,,,,,,
Frequencies,237,,,,,,
Frequencies,238,,,,,,
Frequencies,239,,,,,,
Frequencies,240,,,,,,
Frequencies,241,,,,,,
Frequencies,242,,,,,,
Frequencies,243,,,,,,
Frequencies,244,,,,,,
Frequencies,245,,,,,,
Frequencies,246,,,,,,
Frequencies,247,,,,,,
Frequencies,248,,,,,,
Frequencies,249,,,,,,
Frequencies,250,,,,,,
Frequencies,251,,,,,,
Frequencies,252,,,,,,
Frequencies,253,,,,,,
Frequencies,254,,,,,,
Frequencies,255,,,,,,
Frequencies,256,,,,,,
Frequencies,257,,,,,,
Frequencies,258,,,,,,
Frequencies,259,,,,,,
Frequencies,260,,,,,,
Frequencies,261,,,,,,
Frequencies,262,,,,,,
Frequencies,263,,,,,,
Frequencies,264,,,,,,
Frequencies,265,,,,,,
Frequencies,266,,,,,,
Frequencies,267,,,,,,
Frequencies,268,,,,,,
Frequencies,269,,,,,,
Frequencies,270,,,,,,
Frequencies,271,,,,,,
Frequencies,272,,,,,,
Frequencies,273,,,,,,
Frequencies,274,,,,,,
Frequencies,275,,,,,,
Frequencies,276,,,,,,
Frequencies,277,,,,,,
Frequencies,278,,,,,,
Frequencies,279,,,,,,
Frequencies,280,,,,,,
Frequencies,281,,,,,,
Frequencies,282,,,,,,
Frequencies,283,,,,,,
Frequencies,284,,,,,,
Frequencies,285,,,,,,
Frequencies,286,,,,,,
Frequencies,287,,,,,,
Frequencies,288,,,,,,
Frequencies,289,,,,,,
Frequencies,290,,,,,,
Frequencies,291,,,,,,
Frequencies,292,,,,,,
Frequencies,293,,,,,,
Frequencies,294,,,,,,
Frequencies,295,,,,,,
Frequencies,296,,,,,,
Frequencies,297,,,,,,
Frequencies,298,,,,,,
Frequencies,299,,,,,,
Frequencies,300,,,,,,
Frequencies,301,,,,,,
Frequencies,302,,,,,,
Frequencies,303,,,,,,
Frequencies,304,,,,,,
Frequencies,305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Frequencies,306
Frequencies,307
Frequencies,308
Frequencies,309
Frequencies,310
Frequencies,311
Frequencies,312
Frequencies,313
Frequencies,314
Frequencies,315
Frequencies,316
Frequencies,317
Frequencies,318
Frequencies,319
Frequencies,320
Frequencies,321
Frequencies,322
Frequencies,323
Frequencies,324
Frequencies,325
Frequencies,326
Frequencies,327
Frequencies,328
Frequencies,329
Frequencies,330
Frequencies,331
Frequencies,332
Frequencies,333
Frequencies,334
Frequencies,335
Frequencies,336
Frequencies,337
Frequencies,338
Frequencies,339
Frequencies,340
Frequencies,341
Frequencies,342
Frequencies,343
Frequencies,344
Frequencies,345
Frequencies,346
Frequencies,347
Frequencies,348
Frequencies,349
Frequencies,350
Frequencies,351
Frequencies,352
Frequencies,353
Frequencies,354
Frequencies,355
Frequencies,356
Frequencies,357
Frequencies,358
Frequencies,359
Frequencies,360
Frequencies,361
Frequencies,362
Frequencies,363
Frequencies,364
Frequencies,365
Frequencies,366
Frequencies,367
Frequencies,368
Frequencies,369
Frequencies,370
Frequencies,371
Frequencies,372
Frequencies,373
Frequencies,374
Frequencies,375
Frequencies,376
Frequencies,377
Frequencies,378
Frequencies,379
Frequencies,380
Frequencies,381
Frequencies,382
Frequencies,383
Frequencies,384
Frequencies,385,,,,,,
Frequencies,386,,,,,,
Frequencies,387,,,,,,
Frequencies,388,,,,,,
Frequencies,389
Frequencies,390
Frequencies,391
Frequencies,392
Frequencies,393
Frequencies,394
Frequencies,395
Frequencies,396
Frequencies,397
Frequencies,398
Frequencies,399
Frequencies,400
Frequencies,401
Frequencies,402
Frequencies,403
Frequencies,404
Frequencies,405
Frequencies,406
Frequencies,407
Frequencies,408
Frequencies,409
Frequencies,410
Frequencies,411
Frequencies,412
Frequencies,413
Frequencies,414
Frequencies,415
Frequencies,416
Frequencies,417
Frequencies,418
Frequencies,419
Frequencies,420
Frequencies,421
Frequencies,422
Frequencies,423
Frequencies,424
Frequencies,425
Frequencies,426
Frequencies,427
Frequencies,428
Frequencies,429
Frequencies,430
Frequencies,431
Frequencies,432
Frequencies,433
Frequencies,434
Frequencies,435
Frequencies,436
Frequencies,437
Frequencies,438
Frequencies,439
Frequencies,440
Frequencies,441
Frequencies,442
Frequencies,443
Frequencies,444
Frequencies,445
Frequencies,446
Frequencies,447
Frequencies,448
Frequencies,449
Frequencies,450
Frequencies,451
Frequencies,452
Frequencies,453
Frequencies,454
Frequencies,455
Frequencies,456
Frequencies,457
Frequencies,458
Frequencies,459
Frequencies,460
Frequencies,461
Frequencies,462
Frequencies,463
Frequencies,464
Frequencies,465
Frequencies,466
Frequencies,467
Frequencies,468
Frequencies,469
Frequencies,470
Frequencies,471
Frequencies,472
Frequencies,473
Frequencies,474
Frequencies,475
Frequencies,476
Frequencies,477
Frequencies,478
Frequencies,479
Frequencies,480
Frequencies,481
Frequencies,482
Frequencies,483
Frequencies,484
Frequencies,485
Frequencies,486
Frequencies,487
Frequencies,488
Frequencies,489
Frequencies,490
Frequencies,491
Frequencies,492
Frequencies,493
Frequencies,494
Frequencies,495
Frequencies,496
Frequencies,497
Frequencies,498
Frequencies,499
Frequencies,500
Frequencies,501
Frequencies,502
Frequencies,503
Frequencies,504
Frequencies,505
Frequencies,506
Frequencies,507
Frequencies,508
Frequencies,509
Frequencies,510
Frequencies,511
Frequencies,512
Frequencies,513
Frequencies,514
Frequencies,515
Frequencies,516,,,,,,
Frequencies,517,,,,,,
Frequencies,518,,,,,,
Frequencies,519,,,,,,
Frequencies,520
Frequencies,521
Frequencies,522
Frequencies,523
Frequencies,524
Frequencies,525
Frequencies,526
Frequencies,527
Frequencies,528
Frequencies,529
Frequencies,530
Frequencies,531
Frequencies,532
Frequencies,533
Frequencies,534
Frequencies,535
Frequencies,536
Frequencies,537
Frequencies,538
Frequencies,539
Frequencies,540
Frequencies,541
Frequencies,542
Frequencies,543
Frequencies,544
Frequencies,545
Frequencies,546
Frequencies,547
Frequencies,548
Frequencies,549
Frequencies,550
Frequencies,551
Frequencies,552
Frequencies,553
Frequencies,554
Frequencies,555
Frequencies,556
Frequencies,557
Frequencies,558
Frequencies,559
Frequencies,560
Frequencies,561
Frequencies,562
Frequencies,563
Frequencies,564
Frequencies,565
Frequencies,566
Frequencies,567
Frequencies,568
Frequencies,569
Frequencies,570
Frequencies,571
Frequencies,572
Frequencies,573
Frequencies,574
Frequencies,575
Frequencies,576
Frequencies,577
Frequencies,578
Frequencies,579
Frequencies,580
Frequencies,581
Frequencies,582
Frequencies,583
Frequencies,584
Frequencies,585
Frequencies,586
Frequencies,587
Frequencies,588
Frequencies,589
Frequencies,590
Frequencies,591
Frequencies,592
Frequencies,593
Frequencies,594
Frequencies,595
Frequencies,596
Frequencies,597
Frequencies,598
Frequencies,599
Frequencies,600
Frequencies,601
Frequencies,602
Frequencies,603
Frequencies,604
Frequencies,605
Frequencies,606
Frequencies,607
Frequencies,608
Frequencies,609
Frequencies,610
Frequencies,611
Frequencies,612
Frequencies,613
Frequencies,614
Frequencies,615
Frequencies,616
Frequencies,617
Frequencies,618
Frequencies,619
Frequencies,620
Frequencies,621
Frequencies,622
Frequencies,623
Frequencies,624
Frequencies,625
Frequencies,626
Frequencies,627
Frequencies,628
Frequencies,629
Frequencies,630
Frequencies,631
Frequencies,632
Frequencies,633
Frequencies,634
Frequencies,635
Frequencies,636
Frequencies,637
Frequencies,638
Frequencies,639
Frequencies,640
Frequencies,641
Frequencies,642
Frequencies,643
Frequencies,644
Frequencies,645
Frequencies,646
Frequencies,647,,,,,,
Frequencies,648,,,,,,
Frequencies,649,,,,,,
Frequencies,650,,,,,,
Frequencies,651,,,,,,
Frequencies,652
Frequencies,653
Frequencies,654
Frequencies,655
Frequencies,656
Frequencies,657
Frequencies,658
Frequencies,659
Frequencies,660
Frequencies,661
Frequencies,662
Frequencies,663
Frequencies,664
Frequencies,665
Frequencies,666
Frequencies,667
Frequencies,668
Frequencies,669
Frequencies,670
Frequencies,671
Frequencies,672
Frequencies,673
Frequencies,674
Frequencies,675
Frequencies,676
Frequencies,677
Frequencies,678
Frequencies,679
Frequencies,680
Frequencies,681
Frequencies,682
Frequencies,683
Frequencies,684
Frequencies,685
Frequencies,686
Frequencies,687
Frequencies,688
Frequencies,689
Frequencies,690
Frequencies,691
Frequencies,692
Frequencies,693
Frequencies,694
Frequencies,695
Frequencies,696
Frequencies,697
Frequencies,698
Frequencies,699
Frequencies,700
Frequencies,701
Frequencies,702
Frequencies,703
Frequencies,704
Frequencies,705
Frequencies,706
Frequencies,707
Frequencies,708
Frequencies,709
Frequencies,710
Frequencies,711
Frequencies,712
Frequencies,713
Frequencies,714
Frequencies,715
Frequencies,716
Frequencies,717
Frequencies,718
Frequencies,719
Frequencies,720
Frequencies,721
Frequencies,722
Frequencies,723
Frequencies,724
Frequencies,725
Frequencies,726
Frequencies,727
Frequencies,728
Frequencies,729
Frequencies,730
Frequencies,731
Frequencies,732
Frequencies,733
Frequencies,734
Frequencies,735
Frequencies,736
Frequencies,737
Frequencies,738
Frequencies,739
Frequencies,740
Frequencies,741
Frequencies,742
Frequencies,743
Frequencies,744
Frequencies,745
Frequencies,746
Frequencies,747
Frequencies,748
Frequencies,749
Frequencies,750
Frequencies,751
Frequencies,752
Frequencies,753
Frequencies,754
Frequencies,755
Frequencies,756
Frequencies,757
Frequencies,758
Frequencies,759
Frequencies,760
Frequencies,761
Frequencies,762
Frequencies,763
Frequencies,764
Frequencies,765
Frequencies,766
Frequencies,767
Frequencies,768
Frequencies,769
Frequencies,770
Frequencies,771
Frequencies,772
Frequencies,773
Frequencies,774
Frequencies,775
Frequencies,776
Frequencies,777
Frequencies,778
Frequencies,779
Frequencies,780
Frequencies,781
Frequencies,782
Frequencies,783
Frequencies,784
Frequencies,785
Frequencies,786
Frequencies,787
Frequencies,788
Frequencies,789
Frequencies,790
Frequencies,791
Frequencies,792
Frequencies,793
Frequencies,794
Frequencies,795
Frequencies,796
Frequencies,797
Frequencies,798
Frequencies,799
Frequencies,800
Frequencies,801
Frequencies,802
Frequencies,803
Frequencies,804
Frequencies,805
Frequencies,806
Frequencies,807
Frequencies,808
Frequencies,809
Frequencies,810
Frequencies,811,,,,,,
Frequencies,812,,,,,,
Frequencies,813,,,,,,
Frequencies,814,,,,,,
Frequencies,815,,,,,,
Frequencies,816,,,,,,
Frequencies,817,,,,,,
Frequencies,818,,,,,,
Frequencies,819,,,,,,
Frequencies,820,,,,,,
Frequencies,821,,,,,,
Frequencies,822,,,,,,
Frequencies,823,,,,,,
Frequencies,824,,,,,,
Frequencies,825,,,,,,
Frequencies,826,,,,,,
Frequencies,827,,,,,,
Frequencies,828,,,,,,
Frequencies,829,,,,,,
Frequencies,830,,,,,,
Frequencies,831,,,,,,
Frequencies,832,,,,,,
Frequencies,833,,,,,,
Frequencies,834,,,,,,
Frequencies,835,,,,,,
Frequencies,836,,,,,,
Frequencies,837,,,,,,
Frequencies,838,,,,,,
Frequencies,839,,,,,,
Frequencies,840,,,,,,
Frequencies,841,,,,,,
Frequencies,842,,,,,,
Frequencies,843,,,,,,
Frequencies,844,,,,,,
Frequencies,845,,,,,,
Frequencies,846,,,,,,
Frequencies,847,,,,,,
Frequencies,848,,,,,,
Frequencies,849,,,,,,
Frequencies,850,,,,,,
Frequencies,851,,,,,,
Frequencies,852,,,,,,
Frequencies,853,,,,,,
Frequencies,854,,,,,,
Frequencies,855,,,,,,
Frequencies,856,,,,,,
Frequencies,857,,,,,,
Frequencies,858,,,,,,
